-19.6554,0.697996,40.8018
-1.1469,0.212059,32.9145
-1.13437,0.221996,34.7222
-1.11725,0.232042,36.6273
-0.829578,0.184666,29.2853
-0.717143,0.171631,27.4388
-0.652996,0.168856,27.2296
-0.599145,0.168763,27.4794
-0.532698,0.164829,27.1357
-0.468313,0.161659,26.8357
-0.404591,0.158557,26.5221
-0.349326,0.157924,26.6738
-0.291293,0.156477,26.7129
-0.233477,0.155538,26.6399
-0.173151,0.152733,26.4234
-0.115562,0.150607,26.2776
-0.059643,0.15104,26.6465
-0.000929745,0.146567,26.0488
0.0557522,0.146037,26.1838
0.110885,0.142028,25.8525
0.166896,0.140722,25.7713
0.223464,0.140689,25.9113
0.279398,0.138853,25.8731
0.332712,0.136505,25.6573
0.388582,0.134294,25.6214
0.443724,0.133314,25.5756
0.496462,0.131317,25.4642
0.550993,0.129531,25.402
0.608109,0.128838,25.5192
0.674393,0.129589,25.9142
0.735544,0.128864,26.111
0.773397,0.124546,25.467
0.83177,0.123789,25.5738
0.888643,0.122199,25.6192
0.942865,0.121326,25.5702
1.0109,0.121133,25.8934
1.06245,0.119574,25.7903
1.13179,0.119984,26.1019
1.19526,0.118454,26.2446
1.23632,0.116232,25.9177
1.27027,0.112937,25.4729
1.33072,0.112217,25.5767
1.4019,0.111319,25.8531
1.44193,0.109256,25.568
1.4757,0.10673,25.2119
1.55075,0.106079,25.5343
1.60512,0.105218,25.5198
1.64852,0.102745,25.3405
1.71738,0.102453,25.5498
1.76809,0.100639,25.4802
1.8543,0.101632,25.9194
1.90049,0.0993476,25.7892
1.97088,0.0986609,25.9767
2.00344,0.0964168,25.6696
2.05167,0.0945944,25.579
2.11684,0.0940859,25.6942
2.17966,0.0927806,25.7825
2.25432,0.0927603,26.0002
2.28677,0.0905682,25.738
2.35773,0.0889295,25.9018
2.38455,0.0867876,25.5841
2.43876,0.0857598,25.5759
2.48665,0.0838929,25.4989
2.53997,0.0823903,25.4857
2.57586,0.0806089,25.2872
2.63959,0.0794866,25.3796
2.70523,0.0782334,25.4752
2.77651,0.0781766,25.627
2.80786,0.0760597,25.4097
2.86275,0.0746729,25.4142
2.90302,0.0726138,25.2807
2.95212,0.07111,25.236
3.01691,0.0703389,25.3263
3.10445,0.0700625,25.5892
3.1228,0.0676081,25.2903
3.1877,0.0663385,25.3754
3.27458,0.0661298,25.6248
3.27753,0.0634136,25.22
3.33656,0.0619435,25.2592
3.36952,0.0601614,25.0982
3.40155,0.0584876,24.9342
3.48861,0.0581548,25.1762
3.49159,0.0559484,24.8111
3.55149,0.0552438,24.8562
3.60377,0.0530998,24.8442
3.61664,0.0518,24.5657
3.70305,0.051244,24.7932
3.69849,0.0487733,24.4092
3.704,0.0467947,24.1036
3.76206,0.0463046,24.1424
3.84528,0.0451427,24.3365
3.85219,0.043403,24.056
3.83823,0.0411737,23.6477
3.81448,0.0389221,23.1901
3.81993,0.03766,22.9282
3.83593,0.0361458,22.7251
3.84635,0.0349013,22.5051
3.89358,0.0337481,22.4958
3.78733,0.0310288,21.6114
3.82376,0.0301682,21.5538
3.87507,0.0285568,21.5813
3.81714,0.0273264,21.0099
3.82343,0.025427,20.7942
3.88074,0.0247658,20.8633
3.87264,0.0236733,20.5834
3.95129,0.0224662,20.7597
3.99,0.020781,20.7306
4.06428,0.0206532,20.8824
4.10213,0.0194496,20.8479
4.14362,0.018399,20.8281
4.19741,0.0167966,20.8765
4.24874,0.0164328,20.9047
4.2964,0.0146694,20.9176
4.32707,0.0142028,20.8503
4.39448,0.0126505,20.9555
4.47527,0.0118549,21.1265
4.46564,0.011156,20.8683
4.5331,0.00997899,20.9713
4.5835,0.00847485,20.9956
4.67342,0.00776864,21.2023
4.70232,0.00635253,21.1248
4.76714,0.00499939,21.2131
4.82216,0.00391522,21.2531
4.82299,0.00287955,21.0569
4.91949,0.00187948,21.2805
5.07674,0.000828789,21.7582
5.14272,-0.000380904,21.8402
5.20967,-0.00103178,21.9242
5.25124,-0.00199934,21.9012
5.37906,-0.00349053,22.2332
5.477,-0.0046775,22.4391
5.63596,-0.00624589,22.8877
5.67305,-0.00717462,22.8437
5.71845,-0.00840401,22.8271
5.88778,-0.00965601,23.3019
5.92595,-0.0105243,23.2547
6.09455,-0.0120829,23.7181
6.19757,-0.013595,23.92
6.30987,-0.0145599,24.1523
6.44689,-0.0166787,24.4763
6.61789,-0.0178668,24.9239
6.70299,-0.0192235,25.0418
6.69925,-0.0203035,24.8278
6.85495,-0.0224071,25.2054
6.97961,-0.0231014,25.4639
7.07411,-0.0247,25.6061
7.2412,-0.0268007,26.009
7.38079,-0.0286722,26.31
7.60155,-0.0301399,26.8893
7.90157,-0.0326115,27.742
8.28304,-0.035011,28.8617
8.44822,-0.036825,29.2206
8.63105,-0.0395556,29.6334
9.02991,-0.0423851,30.7775
9.31281,-0.0454024,31.5131
9.66621,-0.0485124,32.4726
12.4598,-0.0642201,41.5562
-16.8146,0.590394,24.5244
-17.1527,0.602877,25.099
-16.912,0.5958,24.8284
-16.9473,0.597075,24.9633
-17.0304,0.601341,25.1685
-16.8063,0.594057,24.9196
-16.5562,0.585648,24.6318
-16.2572,0.575348,24.2669
-16.2365,0.575691,24.3184
-16.4712,0.584498,24.7538
-16.0039,0.5687,24.1333
-16.0351,0.569757,24.261
-16.4215,0.58456,24.9313
-16.3209,0.581561,24.8629
-16.6971,0.595132,25.5233
-16.2941,0.581535,24.993
-16.4782,0.589026,25.3639
-16.442,0.588269,25.3961
-16.3142,0.585161,25.2853
-16.2104,0.581592,25.2119
-16.1929,0.581756,25.2728
-16.4386,0.591043,25.7465
-16.3514,0.589013,25.7006
-15.9813,0.576417,25.2081
-16.0825,0.580205,25.4582
-16.0754,0.581059,25.5375
-15.9425,0.576836,25.4167
-16.0135,0.580527,25.6213
-16.0783,0.583369,25.8169
-15.9734,0.580443,25.7422
-15.8415,0.575578,25.6227
-15.7491,0.573099,25.5655
-15.9088,0.579859,25.9192
-15.7185,0.574058,25.7027
-15.8261,0.578358,25.9744
-15.7025,0.57497,25.8657
-15.6674,0.574069,25.9043
-15.844,0.581534,26.293
-15.7172,0.577201,26.1815
-15.5571,0.571789,26.0114
-15.3353,0.564665,25.7352
-15.5443,0.573102,26.1858
-15.4373,0.569715,26.103
-15.2176,0.562263,25.829
-15.2671,0.565376,26.0132
-15.3479,0.569024,26.2511
-15.1803,0.563282,26.0635
-15.0858,0.560549,26.0022
-14.8691,0.553168,25.7281
-14.7348,0.549256,25.5947
-14.8418,0.553489,25.8801
-14.416,0.53898,25.2354
-14.1322,0.529315,24.8367
-14.0762,0.527407,24.8362
-14.2868,0.535947,25.3076
-14.2705,0.536465,25.3799
-14.0504,0.52885,25.0881
-14.0456,0.530082,25.1788
-13.9906,0.528113,25.1814
-13.83,0.523203,24.9923
-13.9499,0.528046,25.3128
-14.2163,0.539154,25.9006
-14.1331,0.536928,25.8536
-13.8416,0.526977,25.4237
-13.6505,0.520101,25.1762
-13.4468,0.51361,24.9037
-13.4107,0.512769,24.9391
-13.4018,0.513034,25.027
-13.2399,0.507104,24.8278
-13.229,0.508361,24.9122
-13.453,0.517218,25.4419
-13.4935,0.520118,25.6264
-13.3033,0.513433,25.3725
-13.263,0.512955,25.4026
-13.1924,0.511094,25.3762
-13.128,0.508748,25.3613
-13.1456,0.510302,25.5058
-13.2681,0.516352,25.8541
-13.1818,0.513932,25.7999
-13.1405,0.513431,25.8301
-13.4031,0.524205,26.462
-13.5995,0.533008,26.9702
-13.3356,0.523027,26.5649
-13.2156,0.519778,26.4426
-13.5479,0.533668,27.2291
-13.5616,0.53496,27.38
-13.1585,0.520156,26.6839
-12.8427,0.507995,26.1631
-13.2186,0.52392,27.0517
-13.8084,0.548777,28.3886
-14.8957,0.592743,30.7637
-14.8773,0.59331,30.8673
-15.5555,0.622131,32.4252
-15.1937,0.607737,31.8191
-14.7873,0.592531,31.1117
-16.4365,0.660629,34.7448
-18.9191,0.762031,40.1827
-1.16559,0.270034,31.502
-1.10557,0.271214,31.7463
-1.10692,0.287736,33.9187
-0.965411,0.267056,31.6988
-0.789867,0.234349,27.9307
-0.709861,0.226728,27.1974
-0.654904,0.227007,27.3624
-0.583804,0.220528,26.8283
-0.525112,0.21946,26.8412
-0.462158,0.216031,26.5987
-0.398084,0.210945,26.1477
-0.34319,0.210849,26.3149
-0.283863,0.208069,26.0983
-0.226205,0.206515,26.0716
-0.168341,0.202965,25.873
-0.11293,0.203435,26.1006
-0.0575156,0.20455,26.4096
-2.99551e-05,0.201339,26.1053
0.0568098,0.19924,26.1112
0.112892,0.19608,25.7828
0.167369,0.19343,25.6005
0.226867,0.194734,26.0277
0.280746,0.192526,25.8297
0.336857,0.190565,25.7842
0.390448,0.188533,25.6384
0.449517,0.188218,25.7984
0.50127,0.185309,25.6047
0.558707,0.183858,25.6678
0.602162,0.179179,25.1609
0.659827,0.178916,25.2969
0.717859,0.178561,25.3774
0.76508,0.175472,25.1241
0.826745,0.17576,25.3415
0.881455,0.174496,25.3533
0.931824,0.171993,25.2159
0.989148,0.171041,25.2841
1.05431,0.171022,25.5215
1.1232,0.171885,25.8518
1.17861,0.170419,25.8354
1.21704,0.166638,25.4515
1.26324,0.164508,25.2805
1.32175,0.163409,25.3414
1.37871,0.16315,25.3843
1.42399,0.159881,25.2094
1.47679,0.158904,25.1772
1.52166,0.156754,25.0197
1.56002,0.153089,24.7602
1.61897,0.152627,24.8439
1.71318,0.154722,25.446
1.74383,0.151517,25.0942
1.81815,0.152545,25.367
1.87158,0.150544,25.3487
1.93707,0.150215,25.4921
1.98908,0.148557,25.4507
2.07163,0.149044,25.7948
2.11692,0.146576,25.6605
2.16822,0.145858,25.6083
2.22413,0.144156,25.6119
2.27061,0.142341,25.5108
2.33571,0.141749,25.6292
2.35692,0.137829,25.2534
2.41415,0.13753,25.2859
2.47945,0.136233,25.3951
2.54735,0.135984,25.5218
2.58623,0.133977,25.3642
2.65171,0.132556,25.4661
2.74015,0.133555,25.7747
2.77733,0.130682,25.6037
2.79886,0.128034,25.2976
2.83161,0.125865,25.1044
2.92031,0.125285,25.4009
2.99928,0.125506,25.6061
3.0484,0.123711,25.5604
3.09517,0.122366,25.4885
3.15196,0.121139,25.4972
3.19518,0.119726,25.4074
3.28297,0.11941,25.6599
3.31018,0.116929,25.4479
3.3307,0.113858,25.1816
3.33562,0.11123,24.8187
3.38116,0.109657,24.7562
3.46052,0.109049,24.9449
3.47702,0.106654,24.6804
3.5395,0.10575,24.7424
3.58226,0.104791,24.6713
3.60366,0.102038,24.4509
3.67211,0.101129,24.5548
3.62693,0.097155,23.9103
3.65388,0.0958064,23.7501
3.7671,0.0960252,24.1483
3.82774,0.095337,24.2039
3.81217,0.0923252,23.7791
3.87451,0.0909641,23.8464
3.87076,0.0884375,23.5105
3.86501,0.0859579,23.1746
3.83209,0.0829514,22.6825
3.81637,0.0805736,22.3046
3.82939,0.0788392,22.1004
3.76506,0.0751487,21.4617
3.78119,0.0739366,21.2941
3.82012,0.0727939,21.2564
3.80971,0.0700303,20.9466
3.838,0.0693475,20.8543
3.85476,0.0671118,20.7005
3.87048,0.0654814,20.5487
3.93311,0.06459,20.6452
3.97096,0.0633869,20.6107
4.03539,0.0628626,20.7154
4.08124,0.0625619,20.7226
4.10217,0.0611998,20.6032
4.16053,0.0596415,20.6695
4.1947,0.058868,20.6222
4.20304,0.0571408,20.4452
4.27834,0.0566985,20.5961
4.36182,0.0554966,20.7799
4.44882,0.0549451,20.9833
4.42481,0.0532228,20.6583
4.54073,0.0533473,20.9875
4.62526,0.0527867,21.17
4.64967,0.0514099,21.0715
4.6523,0.0494941,20.8829
4.7018,0.049054,20.9038
4.82983,0.0479491,21.2681
4.87131,0.0471893,21.2492
4.89653,0.0462027,21.159
5.02745,0.0455247,21.5284
5.08534,0.0451587,21.5745
5.20201,0.044207,21.8727
5.29436,0.0432897,22.0617
5.36865,0.04207,22.1721
5.42397,0.041612,22.2004
5.54644,0.040932,22.5069
5.63996,0.0401587,22.6896
5.68627,0.0391128,22.6772
5.82544,0.0382057,23.0364
5.9374,0.0371973,23.2822
6.02484,0.0369286,23.4281
6.11694,0.0349595,23.5861
6.29682,0.0351491,24.0805
6.42648,0.0338888,24.379
6.5518,0.0331269,24.6511
6.62399,0.0326082,24.7257
6.65682,0.0307225,24.6506
6.75114,0.0292474,24.8001
6.84632,0.0288298,24.9566
7.03254,0.0273822,25.4359
7.13438,0.0264634,25.6052
7.32917,0.0262134,26.1032
7.35761,0.0244506,26.0039
7.56637,0.0237131,26.543
7.91543,0.0232842,27.5591
8.0445,0.0213751,27.8002
8.36731,0.0214029,28.7049
8.59175,0.0199521,29.2571
8.6842,0.0181817,29.3606
9.04192,0.0176517,30.3497
9.24471,0.0161203,30.8064
12.4432,0.0193423,41.172
-17.01,0.650528,24.7954
-16.9654,0.649043,24.8123
-16.6843,0.639182,24.4815
-16.7019,0.640808,24.5884
-16.9281,0.650593,25.0038
-16.9416,0.651917,25.1066
-16.8649,0.64904,25.0775
-16.5712,0.638899,24.723
-16.4643,0.635343,24.6465
-16.3024,0.630588,24.4856
-16.2692,0.629528,24.52
-16.3482,0.633782,24.7222
-16.3628,0.635337,24.8291
-16.3296,0.633985,24.8625
-16.7411,0.651636,25.5775
-16.3246,0.635739,25.0272
-16.2957,0.636144,25.0694
-16.2999,0.637214,25.1621
-16.2627,0.635852,25.1924
-16.0705,0.629836,24.9823
-16.2089,0.636214,25.2852
-16.4026,0.643998,25.6767
-16.3778,0.644246,25.7283
-16.2449,0.63994,25.6107
-16.0527,0.633051,25.3977
-16.261,0.642617,25.8176
-15.9356,0.629865,25.3923
-15.9535,0.632113,25.5115
-15.9215,0.631199,25.5531
-15.9155,0.631993,25.6356
-16.0147,0.637271,25.8873
-15.7953,0.629484,25.6259
-15.6612,0.625321,25.502
-15.6699,0.626068,25.6103
-16.0557,0.642477,26.3377
-15.8342,0.63452,26.069
-15.746,0.631594,26.0202
-15.8422,0.636717,26.2752
-15.6571,0.630493,26.0671
-15.7023,0.63289,26.2391
-15.3722,0.620505,25.7845
-15.6125,0.631766,26.286
-15.493,0.627348,26.1838
-15.3192,0.62105,25.9881
-15.2299,0.61914,25.9359
-15.3368,0.624413,26.2178
-15.3018,0.623428,26.2595
-15.271,0.623036,26.3061
-14.9248,0.609846,25.8092
-14.6454,0.599566,25.4252
-14.6667,0.601756,25.5611
-14.3997,0.591633,25.1936
-14.1389,0.5814,24.8354
-14.2219,0.586176,25.0802
-14.3467,0.592759,25.3991
-14.0827,0.582041,25.0327
-13.9504,0.577969,24.8951
-13.9508,0.579069,24.9952
-14.103,0.586675,25.3696
-14.0763,0.586501,25.4235
-13.9796,0.582724,25.3521
-14.0366,0.586666,25.559
-14.1492,0.59255,25.8699
-13.9059,0.582883,25.529
-13.6531,0.573215,25.1684
-13.5887,0.571826,25.1532
-13.5002,0.569526,25.0927
-13.4222,0.566295,25.0522
-13.3704,0.565852,25.0595
-13.1959,0.559641,24.8366
-13.4219,0.570085,25.3678
-13.4688,0.573083,25.5658
-13.2429,0.564274,25.2431
-13.2027,0.563421,25.2754
-13.1855,0.563831,25.3509
-13.1085,0.562162,25.312
-12.9664,0.557092,25.1446
-12.9189,0.555246,25.1606
-13.0299,0.561246,25.4892
-13.1,0.56563,25.7376
-13.1565,0.56971,25.9622
-13.0775,0.567412,25.9214
-13.01,0.565454,25.9012
-13.0172,0.566524,26.0315
-13.1611,0.574036,26.4375
-12.9275,0.565232,26.0846
-12.7779,0.559542,25.8987
-12.8294,0.563504,26.1235
-13.1147,0.576675,26.8264
-13.4106,0.590953,27.5559
-13.2263,0.58441,27.3019
-13.2527,0.586771,27.4826
-12.8082,0.568358,26.6858
-12.979,0.577321,27.1662
-12.7251,0.566622,26.761
-13.475,0.601851,28.4703
-14.0565,0.629109,29.8401
-15.9489,0.714993,34.0166
-17.4002,0.781628,37.2899
-1.46889,0.424528,39.7395
-1.09856,0.336227,31.6064
-1.03957,0.337566,31.8924
-0.916799,0.317136,30.1467
-0.816334,0.302596,28.9036
-0.73452,0.293804,28.177
-0.665472,0.288933,27.8891
-0.584325,0.277826,26.9447
-0.527258,0.276914,27.0233
-0.463194,0.272317,26.6945
-0.3968,0.265336,26.1479
-0.338516,0.263651,26.0554
-0.282111,0.261714,26.0789
-0.222767,0.258643,25.8613
-0.167522,0.258746,25.9741
-0.110813,0.256344,25.9445
-0.0550201,0.256877,26.076
0.00230689,0.256571,26.2255
0.0594533,0.256834,26.3425
0.115218,0.252893,26.0666
0.171212,0.249694,25.9034
0.228022,0.248821,25.9925
0.282452,0.245505,25.8115
0.33302,0.239715,25.3395
0.384368,0.236833,25.1218
0.440031,0.235973,25.1763
0.497228,0.235363,25.2904
0.555036,0.235559,25.421
0.602013,0.231572,25.0958
0.665372,0.233371,25.4079
0.719986,0.231223,25.3824
0.766562,0.227909,25.1145
0.822094,0.226745,25.1336
0.886019,0.227592,25.4219
0.930419,0.223358,25.1198
0.984822,0.221915,25.1034
1.05458,0.224636,25.4812
1.11728,0.224764,25.6568
1.1727,0.223007,25.6395
1.21995,0.219981,25.4656
1.26498,0.216906,25.2604
1.32108,0.215882,25.2972
1.35971,0.212332,24.9864
1.42766,0.212949,25.2331
1.47405,0.210249,25.0946
1.53408,0.209847,25.1752
1.56792,0.20571,24.8551
1.62844,0.205365,24.9566
1.69865,0.205894,25.1929
1.73579,0.202957,24.9425
1.80485,0.203498,25.1443
1.87618,0.203504,25.3755
1.93048,0.202269,25.3633
1.97544,0.199757,25.2425
2.04735,0.199767,25.4497
2.10626,0.199086,25.4948
2.1381,0.196089,25.2162
2.22187,0.197095,25.5518
2.28235,0.196239,25.6138
2.32493,0.19322,25.467
2.34892,0.189779,25.1413
2.4517,0.192872,25.6408
2.50433,0.190481,25.6142
2.58112,0.191163,25.8276
2.61607,0.188241,25.6252
2.70206,0.18865,25.9109
2.76121,0.18822,25.9466
2.81816,0.187161,25.949
2.82996,0.182234,25.5482
2.82008,0.177164,24.9725
2.84515,0.174429,24.725
2.96943,0.177144,25.3254
3.00781,0.174924,25.1877
3.04862,0.172049,25.0722
3.10852,0.171344,25.1174
3.13498,0.168848,24.8949
3.21994,0.16877,25.141
3.23865,0.165622,24.8674
3.26988,0.163557,24.695
3.34579,0.16392,24.8624
3.38013,0.16113,24.7259
3.45452,0.160504,24.8727
3.49319,0.158755,24.7641
3.53853,0.157598,24.7099
3.60093,0.156611,24.775
3.63517,0.154028,24.6426
3.70028,0.153591,24.7202
3.68867,0.149529,24.2958
3.69764,0.146579,24.0115
3.78516,0.14704,24.2355
3.83192,0.145539,24.2044
3.86925,0.14377,24.1094
3.90468,0.141842,24.0103
3.89661,0.137983,23.6454
3.84472,0.133398,23.0291
3.83618,0.130284,22.6839
3.80562,0.126537,22.2172
3.81418,0.12426,21.9902
3.79188,0.120928,21.5946
3.82565,0.118644,21.5217
3.81532,0.115964,21.2087
3.81725,0.113606,20.9669
3.85434,0.112678,20.9229
3.86663,0.11019,20.7472
3.88947,0.108988,20.6319
3.93794,0.107615,20.6531
3.98201,0.106366,20.65
4.02695,0.105881,20.6531
4.0515,0.103715,20.5486
4.09104,0.103377,20.5274
4.18061,0.102917,20.7487
4.20768,0.101425,20.6639
4.22222,0.100233,20.5202
4.25818,0.098579,20.4806
4.32105,0.0979389,20.5676
4.35614,0.0970576,20.5235
4.39742,0.0951742,20.5112
4.50343,0.0960651,20.7972
4.64554,0.0968959,21.2416
4.60684,0.0935247,20.8614
4.63926,0.0930493,20.8047
4.7275,0.0927253,20.9987
4.81404,0.0918272,21.1802
4.88803,0.091229,21.303
4.92498,0.0898424,21.2643
5.02165,0.0902576,21.4823
5.11117,0.0895791,21.6649
5.24426,0.0902684,22.0287
5.32941,0.0891308,22.1853
5.38832,0.0884499,22.2304
5.4808,0.0882819,22.4151
5.5752,0.0879839,22.6029
5.68058,0.0872685,22.8318
5.74787,0.0866611,22.9021
5.7631,0.0848195,22.7702
5.90973,0.0856311,23.1531
6.02999,0.0846128,23.4273
6.15225,0.0850851,23.7032
6.2819,0.0841156,24.0026
6.41531,0.0840483,24.3123
6.50392,0.0836333,24.4509
6.65214,0.083178,24.8091
6.7153,0.0823627,24.8439
6.6903,0.0799269,24.5578
6.78282,0.0796238,24.7006
7.03424,0.0803619,25.4177
7.148,0.0801671,25.632
7.1524,0.0776614,25.452
7.362,0.0782716,25.9991
7.43823,0.0767854,26.0709
7.62322,0.0768044,26.5205
7.83334,0.077335,27.0467
7.87562,0.0758734,26.9946
8.06286,0.0758055,27.4338
8.23543,0.0753364,27.8185
8.33241,0.0741928,27.9419
8.75203,0.0760309,29.1414
8.71045,0.0733243,28.7976
-16.7159,0.690871,24.3523
-17.0239,0.703839,24.8834
-16.4358,0.680722,24.1032
-16.3175,0.676743,24.0092
-16.693,0.693852,24.6435
-16.5498,0.688396,24.5128
-16.1638,0.673508,24.0213
-16.0589,0.670582,23.9467
-15.9572,0.666396,23.8745
-15.9219,0.666412,23.9022
-16.2343,0.68051,24.4538
-16.3652,0.686351,24.7352
-16.4556,0.69132,24.9558
-16.5502,0.69709,25.1855
-16.6397,0.701661,25.4083
-16.3219,0.688695,25.0091
-16.2441,0.686835,24.9765
-15.999,0.67738,24.6847
-15.9118,0.675143,24.6347
-15.7903,0.670678,24.5326
-15.99,0.679685,24.9309
-16.0702,0.684959,25.1432
-16.086,0.68637,25.2565
-16.0061,0.684256,25.2198
-15.9553,0.683171,25.2284
-16.0866,0.689175,25.5274
-15.9869,0.686491,25.4599
-15.9258,0.684922,25.4541
-16.0031,0.689085,25.67
-16.0939,0.694218,25.9083
-16.0244,0.692503,25.8892
-15.7582,0.682208,25.552
-15.6304,0.677936,25.4374
-15.3943,0.668029,25.1466
-15.5602,0.676883,25.51
-15.4313,0.672671,25.3923
-15.4733,0.675539,25.5559
-15.5247,0.678492,25.736
-15.6481,0.684889,26.0371
-15.6641,0.686631,26.1617
-15.4331,0.677715,25.8737
-15.4595,0.680814,26.0155
-15.3254,0.675487,25.8878
-15.3123,0.675992,25.9631
-15.3826,0.680571,26.1811
-15.3403,0.679755,26.2103
-15.2656,0.677508,26.183
-15.0229,0.667545,25.8652
-14.7916,0.65859,25.5667
-14.4359,0.64386,25.0485
-14.4551,0.646461,25.1791
-14.3981,0.644528,25.1786
-14.3744,0.645299,25.2352
-14.2255,0.639605,25.0733
-14.1705,0.638011,25.0737
-13.9953,0.631441,24.8635
-13.773,0.62299,24.5657
-13.6721,0.619369,24.485
-13.7677,0.624716,24.7545
-13.7618,0.625343,24.8433
-13.8167,0.629404,25.0439
-13.9062,0.634401,25.3095
-13.8513,0.633388,25.3118
-13.7587,0.630496,25.2463
-13.6776,0.627652,25.2005
-13.5399,0.62284,25.0507
-13.3749,0.61634,24.8465
-13.2382,0.611552,24.6967
-13.1958,0.610904,24.7196
-13.0643,0.605401,24.5772
-13.3448,0.620052,25.2097
-13.2888,0.618725,25.2111
-13.2402,0.61752,25.2259
-13.1831,0.616254,25.2242
-12.997,0.609205,24.9756
-12.9893,0.6097,25.0675
-12.8692,0.605869,24.9433
-12.7691,0.601483,24.8565
-12.8717,0.607796,25.1663
-12.7957,0.60586,25.1264
-12.7597,0.605517,25.1669
-12.8824,0.612357,25.5212
-12.9231,0.615962,25.7149
-12.8862,0.61522,25.7576
-12.8744,0.616287,25.8484
-12.8711,0.617041,25.958
-12.7815,0.614801,25.8944
-12.6288,0.608625,25.7004
-12.777,0.617435,26.1205
-12.8844,0.623671,26.4607
-12.8327,0.622396,26.4756
-12.8601,0.625446,26.655
-12.6368,0.616253,26.3136
-12.8602,0.628171,26.9051
-13.281,0.650351,27.9164
-13.4151,0.658997,28.3307
-13.8489,0.68162,29.3835
-14.5984,0.72019,31.1211
-15.1045,0.747221,32.3532
-16.3024,0.808679,35.0879
-1.18989,0.43548,34.2591
-1.01406,0.394187,31.1585
-0.883069,0.366914,29.0742
-0.778073,0.346448,27.602
-0.692731,0.333294,26.6479
-0.639385,0.333883,26.8378
-0.575255,0.330307,26.5881
-0.519188,0.329418,26.6667
-0.448958,0.319344,25.9623
-0.38821,0.31513,25.7273
-0.329267,0.310548,25.4841
-0.273543,0.309416,25.4551
-0.217302,0.306666,25.4036
-0.160953,0.30322,25.2258
-0.108006,0.307311,25.6374
-0.0519171,0.302168,25.3472
0.00381178,0.303419,25.5224
0.0600252,0.304726,25.7185
0.114893,0.301892,25.6011
0.169501,0.298453,25.4129
0.224158,0.295234,25.2632
0.278013,0.293361,25.2282
0.330138,0.288821,24.9775
0.379455,0.284385,24.6786
0.43365,0.283201,24.7113
0.487796,0.281798,24.7054
0.54927,0.284238,25.0538
0.603301,0.283332,25.0529
0.672001,0.288531,25.5972
0.716094,0.281934,25.1839
0.762092,0.277234,24.8976
0.821675,0.277931,25.0783
0.873722,0.276138,24.9951
0.924819,0.273495,24.9089
